snapped_at,price,market_cap,total_volume
2019-08-26 00:00:00 UTC,7.162627307924018,15397116.29352565,9246.652327853315
2019-08-27 00:00:00 UTC,12.04364135865384,25889570.77126699,193295.56889021612
2019-08-28 00:00:00 UTC,12.107196401362854,26026191.642570462,63363.52575824939
2019-08-29 00:00:00 UTC,10.349404159587236,22249876.686680835,79452.15601211523
2019-08-30 00:00:00 UTC,9.786479212794518,21187664.7560628,12808.64390760672
2019-08-31 00:00:00 UTC,8.82275590851711,18965805.82973277,43822.79593054731
2019-09-01 00:00:00 UTC,12.59501295850624,27074824.768006805,75200.3183407888
2019-09-02 00:00:00 UTC,15.24055142452608,32761797.113369416,134903.94307848267
2019-09-03 00:00:00 UTC,14.402417811515882,31011869.702089887,20693.6172853657
2019-09-04 00:00:00 UTC,13.74694811883004,29550647.772447005,80929.4486882088
2019-09-05 00:00:00 UTC,12.0969407023219,26004145.51563737,10576.688832292515
2019-09-06 00:00:00 UTC,13.56979682277433,29170265.43160015,48831.73234431405
2019-09-07 00:00:00 UTC,13.144876590992274,28256837.16806587,61563.139638053406
2019-09-08 00:00:00 UTC,13.077462530876158,28111920.77373133,41946.354938603145
2019-09-09 00:00:00 UTC,13.410506257692145,28842023.060833707,35177.44139526677
2019-09-10 00:00:00 UTC,12.270965446108756,26394072.078771334,27906.26128778082
2019-09-11 00:00:00 UTC,13.32285104554225,28639419.320700176,175993.46513616544
2019-09-12 00:00:00 UTC,11.228121301759641,24136490.984215777,7406.336923111065
2019-09-13 00:00:00 UTC,11.81644348313756,25405813.612002637,7586.725580413374
2019-09-14 00:00:00 UTC,12.328825490421446,26502615.824865725,40437.524470343065
2019-09-15 00:00:00 UTC,14.055203128779162,30213717.369256984,104746.4472634272
2019-09-16 00:00:00 UTC,14.117001579416806,30346562.188667722,178795.36746828552
2019-09-17 00:00:00 UTC,14.225485796711563,30579764.90017157,82402.5959889013
2019-09-18 00:00:00 UTC,15.80610173339333,34021288.196723156,247823.36208253176
2019-09-19 00:00:00 UTC,16.236045137203206,34730336.6297952,134571.537529296
2019-09-20 00:00:00 UTC,17.036998739104778,36623523.68780108,55252.11204192852
2019-09-21 00:00:00 UTC,16.58859104659571,35705946.19186502,22300.09105180485
2019-09-22 00:00:00 UTC,16.51208819365165,35495151.6024493,6818.326623066915
2019-09-23 00:00:00 UTC,15.116572657399667,32563793.113553528,5445.227450011497
2019-09-24 00:00:00 UTC,1.2020847396932477,2587348.654958613,640.3144458979491
2021-01-26 00:00:00 UTC,13.48419515767649,2584057.181259917,45881.614774744055
2021-01-27 00:00:00 UTC,13.48419515767649,2584057.181259917,45881.614774744055
2021-01-28 00:00:00 UTC,10.926898227705562,21366327.159055136,47790.53207359466
2021-01-29 00:00:00 UTC,11.541992416421136,25062087.35660866,72848.12010925134
2021-01-30 00:00:00 UTC,16.65676320035627,34890410.65109779,124486.2511591393
2021-01-31 00:00:00 UTC,21.480259615636136,46174963.613028,90898.99463729099
2021-02-01 00:00:00 UTC,21.36909704614761,45031485.81616735,101810.56250266159
2021-02-02 00:00:00 UTC,23.368718110597946,50061660.861668505,85335.83536597806
2021-02-03 00:00:00 UTC,25.82909065557076,56625258.92889449,98551.23876619824
2021-02-04 00:00:00 UTC,31.489018319042277,67690256.12862402,227893.73112315458
2021-02-05 00:00:00 UTC,22.523269178856008,48722138.82675561,219427.66938767277
2021-02-06 00:00:00 UTC,23.896384982845195,54546381.46164011,56432.45540270075
2021-02-07 00:00:00 UTC,21.43479837541909,46492140.04557177,26971.377943597316
2021-02-08 00:00:00 UTC,19.52490417724684,42015161.85795227,77602.19493837285
2021-02-09 00:00:00 UTC,24.442288369089617,52542278.17806691,57527.56655332487
2021-02-10 00:00:00 UTC,19.329376099009867,39796137.62402179,128758.67320301721
2021-02-11 00:00:00 UTC,18.1050688551679,38919496.81046655,51230.0953108866
2021-02-12 00:00:00 UTC,17.599018623513274,37687225.59005053,34400.75507517014
2021-02-13 00:00:00 UTC,18.048218539526058,37811441.71994949,49841.449058540005
2021-02-14 00:00:00 UTC,19.015852539325518,43111004.75765373,87297.20546914863
2021-02-15 00:00:00 UTC,17.5771468963271,38522105.50367937,94185.10773987645
2021-02-16 00:00:00 UTC,17.887363045674775,38586308.896646485,38626.03042540344
2021-02-17 00:00:00 UTC,17.712865865713667,40100409.90145072,56734.97259799482
2021-02-18 00:00:00 UTC,19.756229659942868,42468908.7563186,151918.58151420555
2021-02-19 00:00:00 UTC,23.137525556868855,48480158.38160848,102071.21530002882
2021-02-20 00:00:00 UTC,21.558796925153416,48249635.86769147,128659.51797726187
2021-02-21 00:00:00 UTC,19.277474332199024,41138021.314158484,48035.00860842115
2021-02-22 00:00:00 UTC,19.995687259879258,42970111.71850645,27965.65119595672
2021-02-23 00:00:00 UTC,17.954094303148867,39810522.29825245,41969.50129777868
2021-02-24 00:00:00 UTC,15.25021628304375,32524244.74402348,51417.094014143746
2021-02-25 00:00:00 UTC,27.438680696209307,49890443.82357155,183585.55237797668
2021-02-26 00:00:00 UTC,18.298681277624457,39734194.94774826,69116.56222793716
2021-02-27 00:00:00 UTC,17.247233022345043,36851165.60678194,38748.65768668804
2021-02-28 00:00:00 UTC,17.567099800156793,37622107.84095759,98642.58483736517
2021-03-01 00:00:00 UTC,17.713556734371995,37841815.90624864,69206.87146014294
2021-03-02 00:00:00 UTC,16.43595586374583,37406374.03057861,137538.75053885125
2021-03-03 00:00:00 UTC,20.251253709323322,43745088.31510943,91246.18684091131
2021-03-04 00:00:00 UTC,19.355887357467928,41576656.930521116,69966.45014151275
2021-03-05 00:00:00 UTC,18.578917410628193,39938103.67081091,22012.829811532698
2021-03-06 00:00:00 UTC,17.703414469935677,37933527.14189385,31342.975299432223
2021-03-07 00:00:00 UTC,17.028628709669512,36563496.66590463,37066.13124238539
2021-03-08 00:00:00 UTC,18.718298049454628,40237722.76486909,53231.90297553095
2021-03-09 00:00:00 UTC,18.707143624541178,40246644.85796617,26982.794450253325
2021-03-10 00:00:00 UTC,22.015733632714287,46655262.946290396,43015.502333353164
2021-03-11 00:00:00 UTC,19.226860844169753,41330952.966044895,41662.096057326016
2021-03-12 00:00:00 UTC,18.7030069391084,40358318.280626245,18135.538793528005
2021-03-13 00:00:00 UTC,19.642790432510917,42179759.80736675,74024.4831540904
2021-03-14 00:00:00 UTC,21.849367216670647,46094217.99531368,66811.94167091844
2021-03-15 00:00:00 UTC,21.97984309866839,47162188.945892714,16864.058832569885
2021-03-16 00:00:00 UTC,17.25670975160767,37019038.68805551,64320.525648251096
2021-03-17 00:00:00 UTC,17.7911320210511,38292592.33578924,31388.336937416472
2021-03-18 00:00:00 UTC,18.50470972043136,43711457.77222255,29588.825099591788
2021-03-19 00:00:00 UTC,18.70416402448423,42373736.05457114,43145.116737470235
2021-03-20 00:00:00 UTC,19.17754274567461,41224936.49118725,24788.37126393883
2021-03-21 00:00:00 UTC,17.367994019837976,36765915.759367175,25966.572496305722
2021-03-22 00:00:00 UTC,18.233448136652875,39195466.87588047,24860.38568476722
2021-03-23 00:00:00 UTC,16.894266785837523,36316700.45258587,33034.10903203421
2021-03-24 00:00:00 UTC,15.511589460912562,35261492.369905554,81119.39740120506
2021-03-25 00:00:00 UTC,15.426574933739657,29932598.882189073,35379.84973545072
2021-03-26 00:00:00 UTC,18.356781643157067,39465576.49911821,38256.44727224643
2021-03-27 00:00:00 UTC,14.690232559393122,31444626.93017281,26508.056681211514
2021-03-28 00:00:00 UTC,16.908721670540594,36427710.98240968,37964.78030096208
2021-03-29 00:00:00 UTC,16.962420162673034,38813654.1907137,23877.703797330993
2021-03-30 00:00:00 UTC,16.43836201531959,35044776.116446555,14213.825312652512
2021-03-31 00:00:00 UTC,16.598575780430163,35636841.95077721,45736.298476102726
2021-04-01 00:00:00 UTC,18.749783263753603,39719030.293356754,30751.78042410598
2021-04-02 00:00:00 UTC,17.877306009463748,38504332.59100855,42471.399582697486
2021-04-03 00:00:00 UTC,20.172503207249367,43242887.48888135,108077.0204793915
2021-04-04 00:00:00 UTC,19.672159443391834,39432616.50168769,35842.154141815125
2021-04-05 00:00:00 UTC,18.61455519424325,39977691.571539596,82202.00370211329
2021-04-06 00:00:00 UTC,18.87467533551627,39166802.51814371,20452.454244546218
2021-04-07 00:00:00 UTC,20.83567925513405,47057306.79565955,50828.36304383638
2021-04-08 00:00:00 UTC,17.2890418453486,37256859.787478104,61183.71880584255
2021-04-09 00:00:00 UTC,19.081854521912863,41019240.64162788,37693.633692788426
2021-04-10 00:00:00 UTC,19.557609192462248,42039480.45902811,30372.914911362608
2021-04-11 00:00:00 UTC,17.836073735900015,37494723.63029394,9977.38194591068
2021-04-12 00:00:00 UTC,18.38205294479492,39443607.388694264,29045.723493879148
2021-04-13 00:00:00 UTC,18.874943660279566,40285890.787059434,39406.9367297741
2021-04-14 00:00:00 UTC,19.24491805753872,41198142.67774888,34429.35134449127
2021-04-15 00:00:00 UTC,20.309384799265974,43400567.794698074,91296.79681164685
2021-04-16 00:00:00 UTC,23.493886055658727,46468660.24770298,55136.73787762386
